truck_strategy,break_width,num_firetruck,max_speed,wind_dir,steps_to_extinguishment,placed_on_edges,Number_of_steps_to_ExtinguishFire,Number_of_extinguished_firecell,Number_of_burned_out_cell,Number_of_cells_on_fire,Maximum_growthrate_firecell_perstep,Maximum_extinguishedrate_firecell_perstep,Count_healthy_trees,Count_unhealthy_trees,Percentage_damaged_burnedtrees
Random movements,0,30,15,↘ South/East,1,1,104.54545454545455,40.36363636363637,3015.0,3055.3636363636365,24.545454545454547,9.363636363636363,3385.0,3015.0,37.6875
Random movements,0,30,15,↘ South/East,2,0,96.0909090909091,59.54545454545455,2868.818181818182,2928.3636363636365,26.545454545454547,5.909090909090909,3471.7272727272725,2928.2727272727275,36.60340909090909
Random movements,0,30,15,↘ South/East,2,1,107.18181818181819,53.09090909090909,3003.5454545454545,3056.6363636363635,23.90909090909091,12.181818181818182,3343.3636363636365,3056.6363636363635,38.20795454545455
Random movements,0,30,15,↘ South/East,6,0,102.36363636363636,1.7272727272727273,3075.6363636363635,3077.3636363636365,26.545454545454547,1.1818181818181819,3322.6363636363635,3077.3636363636365,38.467045454545456
Random movements,0,30,15,↘ South/East,6,1,114.0909090909091,0.0,3120.181818181818,3120.181818181818,25.09090909090909,0.0,3279.818181818182,3120.181818181818,39.002272727272725
Random movements,0,30,15,↙ South/West,1,0,99.9090909090909,58.45454545454545,2915.0,2973.4545454545455,28.181818181818183,4.545454545454546,3485.0,2915.0,36.4375
Random movements,0,30,15,↙ South/West,1,1,92.0,37.36363636363637,2872.090909090909,2909.4545454545455,27.0,9.454545454545455,3527.909090909091,2872.090909090909,35.90113636363636
Random movements,0,30,15,↙ South/West,2,0,102.36363636363636,72.0909090909091,2954.7272727272725,3026.818181818182,27.181818181818183,6.454545454545454,3374.0,3026.0,37.824999999999996
Random movements,0,30,15,↙ South/West,2,1,104.54545454545455,53.54545454545455,3083.090909090909,3136.6363636363635,23.181818181818183,11.909090909090908,3263.3636363636365,3136.6363636363635,39.20795454545455
Random movements,0,30,15,↙ South/West,6,0,96.9090909090909,0.9090909090909091,3124.909090909091,3125.818181818182,26.545454545454547,0.5454545454545454,3274.181818181818,3125.818181818182,39.07272727272727
Random movements,0,30,15,↙ South/West,6,1,95.0,0.0,2802.7272727272725,2802.7272727272725,24.727272727272727,0.0,3597.2727272727275,2802.7272727272725,35.03409090909091
Random movements,0,30,20,↖ North/West,1,0,100.0,54.27272727272727,2697.3636363636365,2751.6363636363635,27.09090909090909,6.090909090909091,3702.6363636363635,2697.3636363636365,33.717045454545456
Random movements,0,30,20,↖ North/West,1,1,111.54545454545455,38.18181818181818,2970.3636363636365,3008.5454545454545,25.90909090909091,8.454545454545455,3429.6363636363635,2970.3636363636365,37.12954545454545
Random movements,0,30,20,↖ North/West,2,0,108.81818181818181,72.0,2943.4545454545455,3015.4545454545455,29.454545454545453,7.090909090909091,3385.818181818182,3014.181818181818,37.67727272727273
Random movements,0,30,20,↖ North/West,2,1,107.36363636363636,51.09090909090909,2997.0,3048.090909090909,25.181818181818183,11.909090909090908,3351.909090909091,3048.090909090909,38.101136363636364
Random movements,0,30,20,↖ North/West,6,0,103.27272727272727,1.1818181818181819,3049.6363636363635,3050.818181818182,26.363636363636363,0.5454545454545454,3349.181818181818,3050.818181818182,38.13522727272727
Random movements,0,30,20,↖ North/West,6,1,95.54545454545455,0.0,2993.090909090909,2993.090909090909,27.181818181818183,0.0,3406.909090909091,2993.090909090909,37.413636363636364
Random movements,0,30,20,↗ North/East,1,0,99.63636363636364,56.18181818181818,2827.6363636363635,2883.818181818182,28.545454545454547,5.2727272727272725,3572.3636363636365,2827.6363636363635,35.345454545454544
Random movements,0,30,20,↗ North/East,1,1,106.18181818181819,39.0,3068.090909090909,3107.090909090909,24.727272727272727,11.272727272727273,3331.909090909091,3068.090909090909,38.351136363636364
Random movements,0,30,20,↗ North/East,2,0,99.81818181818181,69.63636363636364,2837.181818181818,2906.818181818182,25.636363636363637,6.454545454545454,3494.3636363636365,2905.6363636363635,36.320454545454545
Random movements,0,30,20,↗ North/East,2,1,107.54545454545455,51.36363636363637,2997.181818181818,3048.5454545454545,28.0,13.272727272727273,3351.4545454545455,3048.5454545454545,38.106818181818184
Random movements,0,30,20,↗ North/East,6,0,108.45454545454545,1.0,3059.2727272727275,3060.2727272727275,25.363636363636363,0.5454545454545454,3339.7272727272725,3060.2727272727275,38.253409090909095
Random movements,0,30,20,↗ North/East,6,1,111.9090909090909,0.0,3058.181818181818,3058.181818181818,25.818181818181817,0.0,3341.818181818182,3058.181818181818,38.22727272727273
Random movements,0,30,20,↘ South/East,1,0,102.81818181818181,57.09090909090909,2828.5454545454545,2885.6363636363635,26.363636363636363,6.0,3571.4545454545455,2828.5454545454545,35.356818181818184
Random movements,0,30,20,↘ South/East,1,1,106.63636363636364,38.63636363636363,3128.090909090909,3166.7272727272725,23.90909090909091,10.090909090909092,3271.909090909091,3128.090909090909,39.101136363636364
Random movements,0,30,20,↘ South/East,2,0,101.36363636363636,73.45454545454545,2699.7272727272725,2773.181818181818,24.454545454545453,5.363636363636363,3627.7272727272725,2772.2727272727275,34.65340909090909
Random movements,0,30,20,↘ South/East,2,1,104.72727272727273,53.45454545454545,2963.7272727272725,3017.181818181818,24.272727272727273,12.363636363636363,3382.818181818182,3017.181818181818,37.71477272727273
Random movements,0,30,20,↘ South/East,6,0,112.18181818181819,0.6363636363636364,3191.3636363636365,3192.0,26.818181818181817,0.36363636363636365,3208.0,3192.0,39.9
Random movements,0,30,20,↘ South/East,6,1,101.27272727272727,0.0,2923.7272727272725,2923.7272727272725,24.818181818181817,0.0,3476.2727272727275,2923.7272727272725,36.54659090909091
Random movements,0,30,20,↙ South/West,1,0,101.0,58.81818181818182,2890.0,2948.818181818182,30.818181818181817,5.909090909090909,3510.0,2890.0,36.125
Random movements,0,30,20,↙ South/West,1,1,105.18181818181819,35.72727272727273,2951.3636363636365,2987.090909090909,25.90909090909091,8.727272727272727,3448.6363636363635,2951.3636363636365,36.89204545454545
Random movements,0,30,20,↙ South/West,2,0,102.27272727272727,71.18181818181819,2938.4545454545455,3009.6363636363635,28.363636363636363,6.7272727272727275,3391.0,3009.0,37.612500000000004
Random movements,0,30,20,↙ South/West,2,1,112.36363636363636,53.36363636363637,3176.6363636363635,3230.0,25.818181818181817,14.363636363636363,3170.0,3230.0,40.375
Random movements,0,30,20,↙ South/West,6,0,101.18181818181819,0.9090909090909091,3067.181818181818,3068.090909090909,26.09090909090909,0.2727272727272727,3331.909090909091,3068.090909090909,38.351136363636364
Random movements,0,30,20,↙ South/West,6,1,99.0,0.0,3051.090909090909,3051.090909090909,25.454545454545453,0.0,3348.909090909091,3051.090909090909,38.138636363636365
Random movements,0,30,25,↖ North/West,1,0,101.36363636363636,55.72727272727273,2833.090909090909,2888.818181818182,31.272727272727273,5.545454545454546,3566.909090909091,2833.090909090909,35.413636363636364
