truck_strategy,break_width,num_firetruck,max_speed,wind_dir,steps_to_extinguish_1_cell,placed_on_edges,Number_of_steps_to_ExtinguishFire,Number_of_extinguished_firecell,Number_of_burned_out_cell,Number_of_cells_on_fire,Maximum_growthrate_firecell_perstep,Maximum_extinguishedrate_firecell_perstep,Count_healthy_trees,Count_unhealthy_trees,Percentage_damaged_burnedtrees
Indirect attack,1,50,20,↗ North/East,2,1,91.72727273,107.7272727,2069.727273,2277.454545,21.72727273,9.454545455,4288,2112,26.4
Indirect attack,1,50,20,↗ North/East,6,0,102.1818182,103.2727273,1980.363636,2183.636364,22,12.18181818,4395.454545,2004.545455,25.05681818
Indirect attack,1,50,20,↗ North/East,6,1,89.27272727,117,2175.454545,2392.454545,21.72727273,10.18181818,4183.727273,2216.272727,27.70340909
Indirect attack,1,50,20,↘ South/East,1,0,81.18181818,143.6363636,2455.090909,2698.727273,25.18181818,17.81818182,3892.727273,2507.272727,31.34090909
Indirect attack,1,50,20,↘ South/East,1,1,71.18181818,136.6363636,1220,1456.636364,20.54545455,19.09090909,5144.454545,1255.545455,15.69431818
Indirect attack,1,50,20,↘ South/East,2,0,85.18181818,150,1804.181818,2054.181818,22.81818182,14.27272727,4547.454545,1852.545455,23.15681818
Indirect attack,1,50,20,↘ South/East,2,1,92.90909091,119.2727273,2300.636364,2519.909091,21.36363636,9,4058.272727,2341.727273,29.27159091
Indirect attack,1,50,20,↘ South/East,6,0,84,107.6363636,1322.636364,1530.272727,21.09090909,13,5053.909091,1346.090909,16.82613636
Indirect attack,1,50,20,↘ South/East,6,1,94.81818182,86.27272727,1933.818182,2120.090909,21.18181818,10,4439.363636,1960.636364,24.50795455
Indirect attack,1,50,20,↙ South/West,1,0,84.36363636,117.8181818,1673.545455,1891.363636,21.72727273,13,4698.272727,1701.727273,21.27159091
Indirect attack,1,50,20,↙ South/West,1,1,108.3636364,118.4545455,3161.727273,3380.181818,23.81818182,13.81818182,3177.181818,3222.818182,40.28522727
Indirect attack,1,50,20,↙ South/West,2,0,74.16666667,99.33333333,1098.333333,1297.666667,17,12.83333333,5314.333333,1085.666667,13.57083333
Indirect attack,1,50,20,↖ North/West,1,0,105.1818182,138.5454545,2068.363636,2306.909091,22.18181818,13.54545455,4290,2110,26.375
Indirect attack,1,50,20,↖ North/West,1,1,66.36363636,110.4545455,1236.090909,1446.545455,19.45454545,10.72727273,5131.818182,1268.181818,15.85227273
Indirect attack,1,50,20,↖ North/West,2,0,86.81818182,130.8181818,1385.727273,1616.545455,20.18181818,12.09090909,4950,1450,18.125
Indirect attack,1,50,20,↖ North/West,2,1,95.72727273,96.81818182,2515.363636,2712.181818,24.72727273,11,3848.272727,2551.727273,31.89659091
Indirect attack,1,50,20,↖ North/West,6,0,106.9090909,101,3157.363636,3358.363636,23,11.18181818,3196.363636,3203.636364,40.04545455
Indirect attack,1,50,20,↖ North/West,6,1,89.27272727,107.3636364,2039.545455,2246.909091,21.45454545,9.818181818,4312.545455,2087.454545,26.09318182
Indirect attack,1,50,20,↙ South/West,1,1,80.54545455,107.6363636,1834.181818,2041.818182,21,9.545454545,4532.090909,1867.909091,23.34886364
Indirect attack,1,50,20,↙ South/West,2,0,104.3636364,138.3636364,2269.818182,2508.181818,24.63636364,15,4077.090909,2322.909091,29.03636364
Indirect attack,1,50,20,↙ South/West,2,1,74.54545455,107.7272727,1270,1477.727273,18.54545455,10.72727273,5099.272727,1300.727273,16.25909091
Indirect attack,1,50,20,↙ South/West,6,0,97.36363636,103.9090909,2180.545455,2384.454545,22.81818182,11.27272727,4183.363636,2216.636364,27.70795455
Indirect attack,1,50,20,↙ South/West,6,1,89.81818182,187.7272727,2298,2585.727273,25.45454545,12.09090909,4001.727273,2398.272727,29.97840909
Indirect attack,1,50,25,↖ North/West,1,0,74.63636364,81.45454545,1327.454545,1508.909091,20.45454545,10.81818182,5054.636364,1345.363636,16.81704545
Indirect attack,1,50,25,↖ North/West,1,1,94.81818182,124.3636364,2544.181818,2768.545455,24.81818182,11.27272727,3803.636364,2596.363636,32.45454545
Indirect attack,1,50,25,↖ North/West,2,0,89.36363636,116.1818182,1589.909091,1806.090909,21.81818182,13.27272727,4777.181818,1622.818182,20.28522727
Indirect attack,1,50,25,↖ North/West,2,1,104.1818182,92.36363636,2639.454545,2831.818182,23.09090909,11.63636364,3725.272727,2674.727273,33.43409091
Indirect attack,1,50,25,↖ North/West,6,0,95.81818182,94.54545455,2165.181818,2359.727273,22.90909091,12,4203.545455,2196.454545,27.45568182
Indirect attack,1,50,25,↖ North/West,6,1,100.6363636,80.63636364,3252.727273,3433.363636,23.72727273,7.545454545,3091.545455,3308.454545,41.35568182
Indirect attack,1,50,25,↗ North/East,1,0,83.09090909,120.5454545,1830.727273,2051.272727,23.27272727,14.90909091,4534.545455,1865.454545,23.31818182
Indirect attack,1,50,25,↗ North/East,1,1,93.27272727,114.4545455,1670.727273,1885.181818,22,10.72727273,4695.272727,1704.727273,21.30909091
Indirect attack,1,50,25,↗ North/East,2,0,62.54545455,109.6363636,902.8181818,1112.454545,21.09090909,14.72727273,5482.454545,917.5454545,11.46931818
Indirect attack,1,50,25,↗ North/East,2,1,73.18181818,138.1818182,1463,1701.181818,20,11.63636364,4893.636364,1506.363636,18.82954545
Indirect attack,1,50,25,↗ North/East,6,0,99.18181818,119.5454545,2162.363636,2381.909091,22.72727273,13.18181818,4200.636364,2199.363636,27.49204545
Indirect attack,1,50,25,↗ North/East,6,1,88.45454545,95.54545455,1990.181818,2185.727273,20.81818182,10,4383.090909,2016.909091,25.21136364
Indirect attack,1,50,25,↘ South/East,1,0,100.1818182,112.9090909,1867.090909,2080,21.63636364,11.45454545,4503.454545,1896.545455,23.70681818
Indirect attack,1,50,25,↘ South/East,1,1,92.27272727,139.8181818,2013,2252.818182,21.09090909,13.27272727,4344.636364,2055.363636,25.69204545
Indirect attack,1,50,25,↘ South/East,2,0,83.81818182,116.9090909,1156.090909,1373,19.36363636,12.54545455,5214.545455,1185.454545,14.81818182
Indirect attack,1,50,25,↘ South/East,2,1,103.3636364,135,2348.727273,2583.727273,25.63636364,10.45454545,3988.090909,2411.909091,30.14886364
Indirect attack,1,50,25,↘ South/East,6,0,75.54545455,103.4545455,1263.909091,1467.363636,20.81818182,12,5115.363636,1284.636364,16.05795455
Indirect attack,1,50,25,↘ South/East,6,1,93.18181818,101.9090909,2057.272727,2259.181818,20,10.18181818,4301.454545,2098.545455,26.23181818
Indirect attack,1,50,25,↙ South/West,1,0,93.72727273,138.4545455,1873.181818,2111.636364,22.72727273,12.81818182,4490.272727,1909.727273,23.87159091
Indirect attack,1,50,25,↙ South/West,1,1,100.4545455,119.5454545,2115.909091,2335.454545,21.45454545,10.72727273,4243.818182,2156.181818,26.95227273
Indirect attack,1,50,25,↙ South/West,2,0,72.27272727,111.7272727,1157.909091,1369.636364,19.90909091,13.90909091,5219,1181,14.7625
Indirect attack,1,50,25,↙ South/West,2,1,86.63636364,106.0909091,2273.454545,2479.545455,23.45454545,11.63636364,4080.818182,2319.181818,28.98977273
Indirect attack,1,50,25,↙ South/West,6,0,85.54545455,106.2727273,2178.363636,2384.636364,25.18181818,12.63636364,4187.818182,2212.181818,27.65227273
Indirect attack,1,50,25,↙ South/West,6,1,82,80.36363636,1839.909091,2020.272727,20.18181818,7.181818182,4530.363636,1869.636364,23.37045455
Indirect attack,1,50,30,↖ North/West,1,0,65.18181818,93.18181818,904.9090909,1098.090909,17.63636364,12.54545455,5478.818182,921.1818182,11.51477273
Indirect attack,1,50,30,↖ North/West,1,1,87.36363636,127.3636364,2029.090909,2256.454545,25,15.36363636,4328.272727,2071.727273,25.89659091
Indirect attack,1,50,30,↖ North/West,2,0,96.45454545,99.27272727,1933.181818,2132.454545,21.90909091,11.63636364,4436.545455,1963.454545,24.54318182
Indirect attack,1,50,30,↖ North/West,2,1,92.72727273,95.36363636,2137.181818,2332.545455,20.72727273,10.72727273,4224.454545,2175.545455,27.19431818
Indirect attack,1,50,30,↖ North/West,6,0,106.9090909,106.8181818,2124.272727,2331.090909,24.54545455,12.72727273,4242.363636,2157.636364,26.97045455
Indirect attack,1,50,30,↖ North/West,6,1,105,100.6363636,3180.636364,3381.272727,26.72727273,10.63636364,3161,3239,40.4875
Indirect attack,1,50,30,↗ North/East,1,0,99.72727273,118.0909091,2057.909091,2276,21.54545455,13.72727273,4302.272727,2097.727273,26.22159091
Indirect attack,1,50,30,↗ North/East,1,1,91.09090909,113.0909091,1522.090909,1735.181818,20.18181818,12.18181818,4850.363636,1549.636364,19.37045455
Indirect attack,1,50,30,↗ North/East,2,0,84.09090909,126.6363636,1467.545455,1694.181818,21.54545455,13.72727273,4898.363636,1501.636364,18.77045455
Indirect attack,1,50,30,↗ North/East,2,1,108.8181818,100.9090909,2487.454545,2688.363636,21.63636364,8.454545455,3854,2546,31.825
Indirect attack,1,50,30,↗ North/East,6,0,101.0909091,102.4545455,2750.545455,2953,24.09090909,12.18181818,3610.454545,2789.545455,34.86931818
Indirect attack,1,50,30,↗ North/East,6,1,89.18181818,75.36363636,2376.636364,2552,23.27272727,9.181818182,3991,2409,30.1125
Indirect attack,1,50,30,↘ South/East,2,0,80.18181818,121.0909091,1668.090909,1889.181818,20.72727273,14.45454545,4704.363636,1695.636364,21.19545455
Indirect attack,1,50,30,↘ South/East,2,1,103.7272727,100.2727273,2925.727273,3126,26.54545455,11.27272727,3436.181818,2963.818182,37.04772727
Indirect attack,1,50,30,↘ South/East,6,0,113.2727273,103.2727273,2629.272727,2832.545455,20.90909091,10.90909091,3729.181818,2670.818182,33.38522727
Indirect attack,1,50,30,↘ South/East,6,1,89.18181818,84.27272727,1923.909091,2108.181818,20.72727273,9.090909091,4451.545455,1948.454545,24.35568182
Indirect attack,1,50,30,↙ South/West,1,0,109.1818182,132,1515.454545,1747.454545,20.81818182,14,4850.272727,1549.727273,19.37159091
Indirect attack,1,50,30,↙ South/West,1,1,72.81818182,102.4545455,1371.454545,1573.909091,18.54545455,10.81818182,4992.727273,1407.272727,17.59090909
Indirect attack,1,50,30,↙ South/West,2,0,86.18181818,124.8181818,1951.727273,2176.545455,21.90909091,13.18181818,4408.636364,1991.363636,24.89204545
Indirect attack,1,50,30,↙ South/West,2,1,88,102.5454545,2646.909091,2849.454545,22.45454545,9.545454545,3700.909091,2699.090909,33.73863636
Indirect attack,1,50,30,↙ South/West,6,0,101.2727273,107.2727273,2752,2959.272727,24.18181818,12.09090909,3603.818182,2796.181818,34.95227273
Indirect attack,1,50,30,↙ South/West,6,1,88.63636364,78.18181818,2011.363636,2189.545455,21.18181818,9.181818182,4361.818182,2038.181818,25.47727273
